2022-12-29,10.7408
2022-12-30,10.7415
2023-01-02,10.7630
2023-01-03,10.9065
2023-01-04,10.9365
2023-01-05,10.9597
2023-01-06,10.9744
2023-01-09,11.0360
2023-01-10,11.0739
2023-01-11,11.0684
2023-01-12,11.1046
2023-01-13,11.0696
2023-01-16,11.0496
2023-01-17,11.0199
2023-01-18,11.0318
2023-01-19,10.9638
2023-01-20,10.9866
2023-01-23,11.0154
2023-01-24,11.0335
2023-01-25,10.9870
2023-01-26,11.0056
2023-01-27,11.0101
2023-01-30,10.9736
2023-01-31,11.0562
2023-02-01,11.1071
2023-02-02,11.2260
2023-02-03,11.2641
2023-02-06,11.1774
2023-02-07,11.1857
2023-02-08,11.2563
2023-02-09,11.3034
2023-02-10,11.2626
2023-02-13,11.2927
2023-02-14,11.3068
2023-02-15,11.3476
2023-02-16,11.3813
2023-02-17,11.3794
2023-02-20,11.3883
2023-02-21,11.3514
2023-02-22,11.3082
2023-02-23,11.3751
2023-02-27,11.3990
2023-02-28,11.3560
2023-03-01,11.3811
2023-03-02,11.2708
2023-03-03,11.3627
2023-03-06,11.4199
2023-03-07,11.4110
2023-03-08,11.4094
2023-03-09,11.3963
2023-03-10,11.3650
2023-03-13,11.1398
2023-03-14,11.2240
2023-03-15,11.0895
2023-03-16,11.0248
2023-03-17,10.9842
2023-03-20,10.9381
2023-03-21,11.0758
2023-03-22,11.1039
2023-03-23,11.1926
2023-03-24,11.0898
2023-03-27,11.1847
2023-03-28,11.2193
2023-03-29,11.2771
2023-03-30,11.3229
2023-03-31,11.3764
2023-04-03,11.4294
2023-04-04,11.4606
2023-04-05,11.4904
2023-04-06,11.4645
2023-04-10,11.4810
2023-04-11,11.5721
2023-04-12,11.6195
2023-04-13,11.6076
2023-04-14,11.6513
2023-04-17,11.7175
2023-04-18,11.7512
2023-04-19,11.7159
2023-04-20,11.7308
2023-04-21,11.7340
2023-04-24,11.8130
2023-04-25,11.7900
2023-04-26,11.7600
2023-04-27,11.8223
2023-04-28,11.8469
2023-05-02,11.8307
2023-05-03,11.8416
2023-05-04,11.8600
2023-05-05,11.9292
2023-05-08,12.0129
2023-05-09,11.9501
2023-05-10,11.9621
2023-05-11,11.9616
2023-05-12,11.9361
2023-05-15,11.9587
2023-05-16,11.9992
2023-05-17,11.9791
2023-05-18,11.9900
2023-05-19,11.9683
2023-05-22,12.0005
2023-05-23,12.0216
2023-05-24,11.9735
2023-05-25,11.9936
2023-05-26,12.0322
2023-05-29,12.0521
2023-05-30,12.0513
2023-05-31,12.0232
2023-06-01,12.0367
2023-06-02,12.1264
2023-06-05,12.1633
2023-06-06,12.2261
2023-06-07,12.2380
2023-06-08,12.2326
2023-06-09,12.3242
2023-06-12,12.3468
2023-06-13,12.3103
2023-06-14,12.3500
2023-06-15,12.3660
2023-06-16,12.3763
2023-06-19,12.3823
2023-06-20,12.3686
2023-06-21,12.3544
2023-06-22,12.3410
2023-06-26,12.3551
2023-06-27,12.3044
2023-06-28,12.3638
2023-06-29,12.4215
2023-06-30,12.4357
2023-07-03,12.4799
2023-07-04,12.5347
2023-07-05,12.5602
2023-07-06,12.4652
2023-07-07,12.5113
2023-07-10,12.5574
2023-07-11,12.6534
2023-07-12,12.7390
2023-07-13,12.7953
2023-07-14,12.8369
2023-07-17,12.8316
2023-07-18,12.8683
2023-07-19,12.8746
2023-07-20,12.8753
2023-07-21,12.9373
2023-07-24,12.9577
2023-07-25,12.9889
2023-07-26,12.9615
2023-07-27,13.0728
2023-07-28,13.0661
2023-07-31,13.0235
2023-08-01,13.0808
2023-08-02,12.9889
2023-08-03,12.9589
2023-08-04,12.9581
2023-08-07,13.0104
2023-08-08,13.0105
2023-08-09,13.0579
2023-08-10,13.1159
2023-08-11,13.1538
2023-08-14,13.1326
2023-08-15,13.0594
2023-08-16,13.0339
2023-08-17,13.0334
2023-08-18,13.0189
2023-08-21,13.0430
2023-08-22,13.0789
2023-08-23,13.0579
2023-08-24,13.0827
2023-08-25,13.1430
2023-08-28,13.1467
2023-08-29,13.1890
2023-08-30,13.1899
2023-08-31,13.2013
2023-09-01,13.1604
2023-09-04,13.2282
2023-09-05,13.1173
2023-09-06,13.1109
2023-09-07,13.1000
2023-09-08,13.1871
2023-09-11,13.2437
2023-09-12,13.2617
2023-09-13,13.2801
2023-09-14,13.2840
2023-09-15,13.3141
2023-09-18,13.2730
2023-09-19,13.2764
2023-09-20,13.3152
2023-09-21,13.2550
2023-09-22,13.2555
2023-09-25,13.2271
2023-09-26,13.2021
2023-09-27,13.2217
2023-09-28,13.2086
2023-09-29,13.2821
2023-10-02,13.2784
2023-10-03,13.2292
2023-10-04,13.1646
2023-10-05,13.1243
2023-10-06,13.1350
2023-10-09,13.1093
2023-10-10,13.1781
2023-10-11,13.2261
2023-10-12,13.2563
2023-10-13,13.2235
2023-10-16,13.3642
2023-10-17,13.3998
2023-10-18,13.3603
2023-10-19,13.2885
2023-10-20,13.2281
2023-10-23,13.2515
2023-10-24,13.3494
2023-10-25,13.3651
2023-10-26,13.3614
2023-10-27,13.3293
2023-10-30,13.3593
2023-10-31,13.3369
2023-11-01,13.3003
2023-11-02,13.4254
2023-11-03,13.4561
2023-11-06,13.5420
2023-11-07,13.5255
2023-11-08,13.4960
2023-11-09,13.5627
2023-11-10,13.5835
2023-11-13,13.6371
2023-11-14,13.7433
2023-11-15,13.7640
2023-11-16,13.8365
2023-11-17,13.8461
2023-11-20,13.8752
2023-11-21,13.8871
2023-11-22,13.9088
2023-11-23,13.8848
2023-11-24,13.8958
2023-11-27,13.9116
2023-11-28,13.9462
2023-11-29,13.9834
2023-11-30,13.9749
2023-12-01,14.0974
2023-12-04,14.1135
2023-12-05,14.1583
2023-12-06,14.1868
2023-12-07,14.1553
2023-12-08,13.1655
2023-12-11,13.1659
2023-12-12,13.1771
2023-12-13,13.1950
2023-12-14,13.3227
2023-12-15,13.3205
2023-12-18,13.3698
2023-12-19,13.3599
2023-12-20,13.4047
2023-12-21,13.3956
2023-12-22,13.4412
2023-12-27,13.4865
2023-12-28,13.4845
2023-12-29,13.5079
2024-01-02,13.5383
2024-01-03,13.5229
2024-01-04,13.5878
2024-01-05,13.6112
2024-01-08,13.6391
2024-01-09,13.6626
2024-01-10,13.6850
2024-01-11,13.6793
2024-01-12,13.7377
2024-01-15,13.6971
2024-01-16,13.6949
2024-01-17,13.5750
2024-01-18,13.5986
2024-01-19,13.5207
2024-01-22,13.5473
2024-01-23,13.5406
2024-01-24,13.6009
2024-01-25,13.5806
2024-01-26,13.6314
2024-01-29,13.6078
2024-01-30,13.6862
2024-01-31,13.7925
2024-02-01,13.8589
2024-02-02,13.9394
2024-02-05,13.8808
2024-02-06,13.9376
2024-02-07,13.9010
2024-02-08,13.8936
2024-02-09,13.8668
2024-02-12,13.9123
2024-02-13,13.8674
2024-02-14,13.9395
2024-02-15,13.9639
2024-02-16,13.9935
2024-02-19,14.0285
2024-02-20,14.0523
2024-02-21,14.1004
2024-02-22,14.1962
2024-02-23,14.2874
2024-02-26,14.2303
2024-02-27,14.1790
2024-02-28,14.1596
2024-02-29,14.1435
2024-03-01,14.1397
2024-03-04,14.1469
2024-03-05,14.1255
2024-03-06,14.1651
2024-03-07,14.1648
2024-03-08,14.1800
2024-03-11,14.1666
2024-03-12,14.2059
2024-03-13,14.1801
2024-03-14,14.1661
2024-03-15,14.1936
2024-03-18,14.2211
2024-03-19,14.2646
2024-03-20,14.2620
2024-03-21,14.3760
2024-03-22,14.3831
2024-03-25,14.3645
2024-03-26,14.4001
2024-03-27,14.4184
2024-03-28,14.4997
2024-04-01,14.5479
2024-04-02,14.5573
2024-04-03,14.6354
2024-04-04,14.6845
2024-04-05,14.7091
2024-04-08,14.6886
2024-04-09,14.6380
2024-04-10,14.6248
2024-04-11,14.5712
2024-04-12,14.5657
2024-04-15,14.5270
2024-04-16,14.3402
2024-04-17,14.4200
2024-04-18,14.3888
2024-04-19,14.3962
2024-04-22,14.4179
2024-04-23,14.5248
2024-04-24,14.4909
2024-04-25,14.4917
2024-04-26,14.6108
2024-04-29,14.6495
2024-04-30,14.6173
2024-05-02,14.6523
2024-05-03,14.6566
2024-05-06,14.7659
2024-05-07,14.8665
2024-05-08,14.8405
2024-05-09,14.9047
2024-05-10,14.8589
2024-05-13,14.8999
2024-05-14,14.9449
2024-05-16,14.9884
2024-05-17,15.0871
2024-05-20,15.1147
2024-05-21,15.0661
2024-05-23,15.0471
2024-05-24,15.0363
2024-05-27,15.0637
2024-05-29,15.0332
2024-05-30,14.9682
2024-05-31,15.0005
2024-06-03,15.0793
2024-06-04,14.9480
2024-06-05,15.0251
2024-06-06,15.0755
2024-06-07,15.0509
2024-06-10,15.0435
